date,symbol,entry_price,shares_bought,target_allocation,capital_allocated,pnl,return_pct,n_signals_day,exit_945,exit_1100,blended_exit,shares_first,shares_second,exit_price,prev_day_vwap_close_used,vol_ratio,mcap_cr,pre_entry_move_pct,post_entry_move_pct,entry_day_open_915,entry_day_close_1515,entry_day_high_price,entry_day_high_time,entry_day_low_price,entry_day_low_time,exit_day_high_price,exit_day_high_time,exit_day_low_price,exit_day_low_time,entry_day_range_h_minus_o_pct,entry_day_range_c_minus_o_pct,exit_day_range_h_minus_o_pct,exit_day_range_c_minus_o_pct,entry_day_cumlow_10,entry_day_cumlow_11,entry_day_cumlow_12,entry_day_cumlow_13,entry_day_cumlow_14,entry_day_cumlow_15,entry_day_cumhigh_10,entry_day_cumhigh_11,entry_day_cumhigh_12,entry_day_cumhigh_13,entry_day_cumhigh_14,entry_day_cumhigh_15,exit_day_cumlow_10,exit_day_cumlow_11,exit_day_cumlow_12,exit_day_cumlow_13,exit_day_cumlow_14,exit_day_cumlow_15,exit_day_cumhigh_10,exit_day_cumhigh_11,exit_day_cumhigh_12,exit_day_cumhigh_13,exit_day_cumhigh_14,exit_day_cumhigh_15
2024-07-03,BSHSL,217.9,458,100000.0,99798.2,618.3,0.6196,4,222.0,216.5,219.25,229,229,219.25,190.9414,14.76,2333.8,12.3196,-0.2754,194.0,217.3,221.1,15:00,189.37,09:30,224.5,09:15,214.5,15:15,13.9691,12.0103,0.6726,-3.5874,189.37,189.37,189.37,189.37,189.37,189.37,194.0,194.0,210.0,219.1,219.1,221.1,217.54,215.3,215.3,215.3,215.3,215.3,224.5,224.5,224.5,224.5,224.5,224.5
2024-07-03,KINGFA,2604.5,38,100000.0,98971.0,4693.0,4.7418,4,2781.05,2674.95,2728.0,19,19,2728.0,2170.034,23.33,2367.1,19.3985,0.0,2181.35,2604.5,2604.5,10:00,2181.35,09:15,2855.95,09:15,2558.8,15:15,19.3985,19.3985,1.9982,-8.25,2181.35,2181.35,2181.35,2181.35,2181.35,2181.35,2604.5,2604.5,2604.5,2604.5,2604.5,2604.5,2702.35,2642.0,2610.5,2610.5,2575.35,2558.85,2855.95,2855.95,2855.95,2855.95,2855.95,2855.95
2024-07-03,KRSNAA,668.25,149,100000.0,99569.25,3821.65,3.8421,4,697.85,690.0,693.925,74,75,693.925,629.5898,11.67,1984.5,4.8729,1.6685,637.2,679.4,696.0,13:00,624.9,10:45,703.0,09:30,683.0,09:15,9.2279,6.6227,2.6952,0.6428,628.95,624.9,624.9,624.9,624.9,624.9,637.2,637.2,673.2,696.0,696.0,696.0,683.0,683.0,683.0,683.0,683.0,683.0,703.0,703.0,703.0,703.0,703.0,703.0
2024-07-03,RPTECH,363.8,274,100000.0,99681.2,1691.95,1.6974,4,373.9,366.05,369.975,137,137,369.975,324.8319,18.05,2061.0,10.7964,0.2749,328.35,364.8,381.0,12:15,328.0,09:15,422.5,14:45,365.1,09:15,16.0347,11.101,14.8098,9.538,328.0,328.0,328.0,328.0,328.0,328.0,352.6,367.7,369.15,381.0,381.0,381.0,365.1,365.1,365.1,365.1,365.1,365.1,378.15,378.15,394.0,397.0,419.5,422.5
2024-07-04,AGI,859.9,72,62500.0,61912.8,2809.8,4.5383,8,894.4,903.45,898.925,36,36,898.925,770.8579,14.43,4700.3,10.9548,-0.5698,775.0,855.0,889.2,14:30,773.05,09:15,928.75,15:15,860.0,09:15,14.7355,10.3226,7.9942,7.5581,773.05,773.05,773.05,773.05,773.05,773.05,838.4,838.4,847.9,879.95,884.0,889.2,860.0,860.0,860.0,860.0,860.0,860.0,914.95,914.95,914.95,914.95,914.95,928.0
2024-07-04,GREAVESCOT,160.25,390,62500.0,62497.5,-456.3,-0.7301,8,159.1,159.06,159.08,195,195,159.08,148.312,10.21,2937.1,7.6226,-0.4992,148.9,159.45,162.9,10:45,148.53,09:15,162.0,09:15,155.66,14:30,9.4023,7.0853,0.6211,-2.4845,148.53,148.53,148.53,148.53,148.53,148.53,159.67,162.9,162.9,162.9,162.9,162.9,157.56,157.56,157.56,157.21,156.21,155.66,162.0,162.0,162.0,162.0,162.0,162.0
2024-07-04,NELCO,877.0,71,62500.0,62267.0,1902.15,3.0245,8,884.65,922.4,903.525,35,36,903.525,792.6805,17.43,1583.9,10.523,0.4903,793.5,881.3,898.0,14:00,789.5,09:15,957.0,12:15,870.0,09:15,13.1695,11.0649,8.9977,3.0866,789.5,789.5,789.5,789.5,789.5,789.5,815.0,846.0,849.0,867.0,898.0,898.0,870.0,870.0,870.0,870.0,870.0,870.0,889.7,944.0,949.9,957.0,957.0,957.0
2024-07-04,OPTIEMUS,389.1,160,62500.0,62256.0,-2636.0,-4.2341,8,373.4,371.85,372.625,80,80,372.625,323.818,7.05,2158.9,20.726,-4.1763,322.3,372.85,389.1,14:45,318.0,13:45,379.9,09:15,363.55,09:15,20.726,15.6841,0.5026,-1.455,319.05,318.55,318.55,318.55,318.0,318.0,323.5,323.5,323.5,323.5,323.5,389.1,363.55,363.55,363.55,363.55,363.55,363.55,379.9,379.9,379.9,379.9,379.9,379.9
2024-07-04,PFOCUS,144.0,434,62500.0,62496.0,759.5,1.2153,8,145.75,145.75,145.75,217,217,145.75,134.8079,7.66,2944.5,5.9603,0.3472,135.9,144.5,158.0,09:30,135.9,09:15,148.9,09:15,141.33,09:45,16.262,6.3282,2.9737,1.5906,135.9,135.9,135.9,135.9,135.9,135.9,158.0,158.0,158.0,158.0,158.0,158.0,141.33,141.33,141.33,141.33,141.33,141.33,148.9,148.9,148.9,148.9,148.9,148.9
2024-07-04,RPTECH,410.0,152,62500.0,62320.0,813.2,1.3049,8,417.9,412.8,415.35,76,76,415.35,363.0176,13.99,2061.0,11.413,-1.6829,368.0,403.1,422.5,14:45,365.1,09:15,419.9,09:30,394.1,09:15,14.8098,9.538,4.4397,0.485,365.1,365.1,365.1,365.1,365.1,365.1,378.15,378.15,394.0,397.0,419.5,422.5,394.1,394.1,394.1,394.1,394.1,394.1,419.9,419.9,419.9,419.9,419.9,419.9
2024-07-04,SOTL,629.3,99,62500.0,62300.7,1768.5,2.8365,8,645.8,648.5,647.15,49,50,647.15,596.1929,8.4,3170.3,3.8363,-0.5085,606.05,626.1,633.5,12:15,598.0,09:15,654.9,10:30,635.05,09:15,4.5293,3.3083,3.1257,0.9369,598.0,598.0,598.0,598.0,598.0,598.0,610.7,625.5,630.0,633.5,633.5,633.5,635.05,635.05,635.05,635.05,635.05,635.05,653.0,654.9,654.9,654.9,654.9,654.9
2024-07-04,SUNFLAG,255.15,244,62500.0,62256.6,1442.04,2.3163,8,260.24,261.88,261.06,122,122,261.06,233.7915,20.5,3354.8,8.5745,-0.3919,235.0,254.15,268.0,11:00,234.9,09:15,265.0,12:30,252.7,09:15,14.0426,8.1489,2.5542,1.1223,234.9,234.9,234.9,234.9,234.9,234.9,259.5,268.0,268.0,268.0,268.0,268.0,252.7,252.7,252.7,252.7,252.7,252.7,262.7,263.7,264.75,265.0,265.0,265.0
2024-07-05,ACCELYA,1850.8,54,100000.0,99943.2,-1092.15,-1.0928,5,1832.3,1828.85,1830.575,27,27,1830.575,1745.2287,9.82,2508.0,5.579,0.7159,1753.0,1864.05,1886.2,10:45,1753.0,09:15,1880.05,09:15,1815.0,14:00,7.5984,6.3349,0.0133,-1.9922,1753.0,1753.0,1753.0,1753.0,1753.0,1753.0,1870.0,1886.2,1886.2,1886.2,1886.2,1886.2,1822.25,1822.25,1822.25,1821.1,1815.0,1815.0,1880.05,1880.05,1880.05,1880.05,1880.05,1880.05
2024-07-05,AGI,926.95,107,100000.0,99183.65,-3905.35,-3.9349,5,893.0,887.95,890.475,53,54,890.475,858.053,7.97,4700.3,7.7849,-0.2104,860.0,925.0,928.75,15:15,860.0,09:15,935.6,09:15,879.0,13:45,7.9942,7.5581,0.5481,-3.8152,860.0,860.0,860.0,860.0,860.0,860.0,914.95,914.95,914.95,914.95,914.95,928.0,880.05,880.05,880.05,880.05,879.0,879.0,935.6,935.6,935.6,935.6,935.6,935.6
2024-07-05,SHALBY,307.5,325,100000.0,99937.5,2591.9,2.5935,5,315.45,315.5,315.475,162,163,315.475,277.7658,12.33,2582.5,10.6115,1.9512,278.0,313.5,314.0,15:15,278.0,09:15,325.0,09:15,292.0,13:45,12.9496,12.7698,2.8318,-6.0275,278.0,278.0,278.0,278.0,278.0,278.0,298.2,304.65,308.0,308.0,308.0,312.0,313.45,313.0,311.0,311.0,292.0,292.0,325.0,325.0,325.0,325.0,325.0,325.0
2024-07-05,SHILPAMED,333.5,299,100000.0,99716.5,17.8,0.015,5,330.7,336.4,333.55,149,150,333.55,289.821,9.24,3997.7,10.9817,-1.949,300.5,327.0,338.5,13:15,300.5,09:15,342.5,10:15,330.0,09:30,12.6456,8.8186,3.3183,0.7541,300.5,300.5,300.5,300.5,300.5,300.5,334.5,336.25,336.6,337.5,338.5,338.5,330.0,330.0,330.0,330.0,330.0,330.0,334.6,342.5,342.5,342.5,342.5,342.5
2024-07-05,SUVEN,127.43,784,100000.0,99905.12,6405.28,6.4114,5,131.03,140.17,135.6,392,392,135.6,115.1895,11.22,2180.7,6.6449,0.0,119.49,127.43,127.43,09:45,115.83,09:15,140.17,10:00,130.0,09:45,6.6449,6.6449,6.3505,6.3505,115.83,115.83,115.83,115.83,115.83,115.83,127.43,127.43,127.43,127.43,127.43,127.43,130.0,130.0,130.0,130.0,130.0,130.0,140.17,140.17,140.17,140.17,140.17,140.17
2024-07-08,EVEREADY,407.5,245,100000.0,99837.5,-1121.35,-1.1227,4,403.4,402.45,402.925,122,123,402.925,360.2412,30.37,2429.2,13.0374,-0.5399,360.5,405.3,424.5,14:30,360.5,09:15,410.1,09:15,395.05,15:15,17.7531,12.4272,0.0732,-3.0869,360.5,360.5,360.5,360.5,360.5,360.5,369.7,372.5,409.7,409.7,410.0,424.5,401.4,398.5,396.05,396.05,396.05,396.05,410.1,410.1,410.1,410.1,410.1,410.1
2024-07-08,KIRIINDUS,362.15,276,100000.0,99953.4,-800.4,-0.8008,4,360.4,358.1,359.25,138,138,359.25,334.9982,8.46,1571.1,4.0362,-0.0138,348.1,362.1,396.25,10:00,343.4,09:15,365.4,09:15,353.05,15:15,13.8322,4.0218,0.0,-3.1199,343.4,343.4,343.4,343.4,343.4,343.4,396.25,396.25,396.25,396.25,396.25,396.25,356.3,354.15,354.15,354.15,354.15,354.15,365.4,365.4,365.4,365.4,365.4,365.4
2024-07-08,RAJRATAN,626.0,159,100000.0,99534.0,-1301.65,-1.3059,4,619.65,616.0,617.825,79,80,617.825,591.5334,7.1,2949.3,4.4291,-0.639,599.45,622.0,662.8,10:45,592.0,09:15,629.9,09:15,608.75,10:30,10.568,3.7618,0.8324,-2.3531,592.0,592.0,592.0,592.0,592.0,592.0,627.15,662.8,662.8,662.8,662.8,662.8,615.7,608.75,608.75,608.75,608.75,608.75,629.9,629.9,629.9,629.9,629.9,629.9
2024-07-08,SUVEN,139.65,716,100000.0,99989.4,-798.34,-0.7984,4,135.07,142.0,138.535,358,358,138.535,127.43,10.19,2180.7,5.956,0.3724,131.8,140.17,140.17,10:00,130.0,09:45,144.8,10:15,134.41,09:30,6.3505,6.3505,3.4286,0.0357,130.0,130.0,130.0,130.0,130.0,130.0,140.17,140.17,140.17,140.17,140.17,140.17,134.41,134.41,134.41,134.41,134.41,134.41,143.73,144.8,144.8,144.8,144.8,144.8
2024-07-10,PCJEWELLER,6.72,14880,100000.0,99993.6,1562.4,1.5625,2,6.83,6.82,6.825,7440,7440,6.825,6.18,7.91,2503.9,11.0744,-0.8929,6.05,6.66,6.78,14:45,6.01,09:15,6.97,09:15,6.73,09:30,12.0661,10.0826,1.0145,-0.1449,6.01,6.01,6.01,6.01,6.01,6.01,6.56,6.56,6.6,6.6,6.64,6.78,6.73,6.73,6.73,6.73,6.73,6.73,6.97,6.97,6.97,6.97,6.97,6.97
2024-07-10,TALBROAUTO,372.7,268,100000.0,99883.6,1306.5,1.308,2,380.9,374.25,377.575,134,134,377.575,338.0022,12.71,1608.0,9.2962,0.6842,341.0,375.25,383.95,13:00,321.15,10:30,395.6,09:15,367.7,15:15,12.5953,10.044,3.6416,-3.0652,334.35,321.15,321.15,321.15,321.15,321.15,343.5,343.5,364.5,383.95,383.95,383.95,375.05,372.1,372.0,372.0,370.75,368.3,395.6,395.6,395.6,395.6,395.6,395.6
2024-07-11,ARTEMISMED,221.0,452,100000.0,99892.0,-1322.1,-1.3235,2,216.15,220.0,218.075,226,226,218.075,187.3866,27.25,2307.6,16.2852,-1.4932,190.05,217.7,224.6,13:45,190.05,09:15,222.5,10:30,210.62,09:15,18.1794,14.5488,2.5346,-0.5714,190.05,190.05,190.05,190.05,190.05,190.05,213.7,213.8,213.8,216.0,224.6,224.6,210.62,210.62,210.62,210.62,210.62,210.62,219.79,222.5,222.5,222.5,222.5,222.5
2024-07-11,HPL,562.4,177,100000.0,99544.8,14716.05,14.7849,2,647.05,644.05,645.55,88,89,645.55,468.9285,8.14,2035.1,19.4816,0.0,470.7,562.4,562.4,12:00,469.85,09:15,667.8,09:15,580.0,09:15,19.4816,19.4816,14.3493,8.0308,469.85,469.85,469.85,469.85,469.85,469.85,549.0,555.0,562.4,562.4,562.4,562.4,580.0,580.0,580.0,580.0,580.0,580.0,667.8,667.8,667.8,667.8,667.8,667.8
2024-07-12,ACCELYA,1930.7,51,100000.0,98465.7,678.8,0.6953,3,1950.0,1938.25,1944.125,25,26,1944.125,1773.8482,12.06,2508.0,7.2671,0.2072,1799.9,1934.7,1980.0,11:00,1777.45,09:15,1971.25,09:15,1898.0,15:15,10.0061,7.4893,1.0897,-1.8974,1777.45,1777.45,1777.45,1777.45,1777.45,1777.45,1920.0,1980.0,1980.0,1980.0,1980.0,1980.0,1922.85,1922.8,1922.8,1922.8,1922.8,1906.55,1971.25,1971.25,1971.25,1971.25,1971.25,1971.25
2024-07-12,HPL,637.1,156,100000.0,99387.6,-5541.9,-5.576,3,601.4,601.75,601.575,78,78,601.575,562.4,7.77,2035.1,9.0925,-0.9732,584.0,630.9,667.8,09:15,580.0,09:15,632.75,09:15,587.0,09:30,14.3493,8.0308,0.0,-5.6895,580.0,580.0,580.0,580.0,580.0,580.0,667.8,667.8,667.8,667.8,667.8,667.8,587.0,587.0,587.0,587.0,587.0,587.0,632.75,632.75,632.75,632.75,632.75,632.75
2024-07-12,SBCL,656.5,152,100000.0,99788.0,581.4,0.5826,3,655.95,664.7,660.325,76,76,660.325,623.3631,7.07,2991.7,3.3858,-0.2285,635.0,655.0,687.9,09:30,635.0,09:15,673.0,11:15,655.05,09:30,8.3307,3.1496,1.9697,1.5909,635.0,635.0,635.0,635.0,635.0,635.0,687.9,687.9,687.9,687.9,687.9,687.9,655.05,655.05,655.05,655.05,655.05,655.05,668.55,669.3,673.0,673.0,673.0,673.0
2024-07-15,ARTEMISMED,238.03,420,100000.0,99972.6,-1354.5,-1.3549,5,236.61,233.0,234.805,210,210,234.805,216.5774,8.29,2307.6,9.5398,-0.4957,217.3,236.85,249.0,11:15,217.3,09:15,241.04,09:15,225.36,15:15,14.5881,8.9968,0.6935,-2.2892,217.3,217.3,217.3,217.3,217.3,217.3,238.8,246.21,249.0,249.0,249.0,249.0,233.66,232.0,230.15,230.1,226.36,226.36,241.04,241.04,241.04,241.04,241.04,241.04
2024-07-15,GEOJITFSL,110.66,903,100000.0,99925.98,-2158.39,-2.1598,5,108.49,108.05,108.27,451,452,108.27,94.7978,16.83,1535.3,12.2426,-0.1265,98.59,110.52,112.37,14:30,96.77,09:30,113.0,09:15,104.89,15:15,13.9771,12.1006,1.7376,-4.3576,96.77,96.77,96.77,96.77,96.77,96.77,102.64,106.16,107.51,107.51,107.51,112.37,107.23,107.23,107.22,106.7,106.7,105.92,113.0,113.0,113.0,113.0,113.0,113.0
2024-07-15,MTNL,48.78,2050,100000.0,99999.0,8558.75,8.5588,5,51.59,54.32,52.955,1025,1025,52.955,46.209,10.7,2066.4,5.3564,1.271,46.3,49.4,52.5,11:00,46.13,09:15,55.73,12:00,50.02,09:15,13.3909,6.6955,10.8173,7.3772,46.13,46.13,46.13,46.13,46.13,46.13,50.3,52.5,52.5,52.5,52.5,52.5,50.02,50.02,50.02,50.02,50.02,50.02,53.5,54.9,55.73,55.73,55.73,55.73
2024-07-15,PIXTRANS,1605.0,62,100000.0,99510.0,158.1,0.1589,5,1635.1,1580.0,1607.55,31,31,1607.55,1438.2371,17.68,1818.0,10.9536,0.3115,1446.55,1610.0,1698.9,12:15,1441.0,09:15,1710.0,09:30,1552.5,15:15,17.445,11.2993,4.908,-3.316,1441.0,1441.0,1441.0,1441.0,1441.0,1441.0,1479.9,1520.9,1652.15,1698.9,1698.9,1698.9,1575.65,1567.05,1567.05,1567.05,1567.05,1563.1,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0
2024-07-15,RPGLIFE,1661.4,60,100000.0,99684.0,1776.0,1.7816,5,1674.9,1707.1,1691.0,30,30,1691.0,1561.2527,8.14,2527.9,5.4757,0.638,1575.15,1672.0,1734.0,09:15,1560.75,09:15,1850.0,15:15,1645.55,09:15,10.0848,6.1486,11.0444,10.4442,1560.75,1560.75,1560.75,1560.75,1560.75,1560.75,1734.0,1734.0,1734.0,1734.0,1734.0,1734.0,1645.55,1645.55,1645.55,1645.55,1645.55,1645.55,1717.5,1717.5,1732.0,1796.15,1825.0,1825.0
2024-07-16,MTNL,52.72,1896,100000.0,99957.12,12361.92,12.3672,3,56.14,62.34,59.24,948,948,59.24,49.03,7.7,2066.4,4.832,2.4279,50.29,54.0,55.73,12:00,50.02,09:15,64.08,13:00,54.52,09:15,10.8173,7.3772,16.849,16.849,50.02,50.02,50.02,50.02,50.02,50.02,53.5,54.9,55.73,55.73,55.73,55.73,54.52,54.52,54.52,54.52,54.52,54.52,61.29,63.3,63.66,64.08,64.08,64.08
2024-07-16,PARAGMILK,202.4,494,100000.0,99985.6,44.46,0.0445,3,202.98,202.0,202.49,247,247,202.49,191.0598,9.09,2481.8,4.9793,0.2964,192.8,203.0,206.8,12:45,191.09,09:45,207.0,09:15,200.0,09:30,7.2614,5.2905,1.9704,0.0049,191.09,191.09,191.09,191.09,191.09,191.09,195.4,201.83,204.9,206.8,206.8,206.8,200.0,200.0,200.0,200.0,200.0,200.0,207.0,207.0,207.0,207.0,207.0,207.0
2024-07-16,SIRCA,375.2,266,100000.0,99803.2,-944.3,-0.9462,3,373.25,370.05,371.65,133,133,371.65,353.4341,8.39,1560.1,4.8484,-1.0128,357.85,371.4,383.25,10:30,357.15,09:15,379.0,09:15,366.55,11:45,7.0979,3.7865,1.745,-0.2685,357.15,357.15,357.15,357.15,357.15,357.15,374.0,383.25,383.25,383.25,383.25,383.25,371.05,368.4,366.55,366.55,366.55,366.55,379.0,379.0,379.0,379.0,379.0,379.0
2024-07-18,MTNL,64.08,1560,100000.0,99964.8,7667.4,7.6701,2,69.34,68.65,68.995,780,780,68.995,53.4098,10.73,2066.4,16.849,0.0,54.84,64.08,64.08,13:00,54.52,09:15,70.48,12:30,65.4,09:15,16.849,16.849,6.7879,6.7879,54.52,54.52,54.52,54.52,54.52,54.52,61.29,63.3,63.66,64.08,64.08,64.08,65.4,65.4,65.4,65.4,65.4,65.4,70.3,70.3,70.3,70.48,70.48,70.48
2024-07-18,QUICKHEAL,607.85,164,100000.0,99687.4,-1025.0,-1.0282,2,610.25,592.95,601.6,82,82,601.6,547.5165,15.17,2511.5,10.3777,1.3819,550.7,616.25,633.3,10:45,546.45,09:30,627.35,09:15,578.3,11:15,14.9991,11.903,1.2181,-0.96,546.45,546.45,546.45,546.45,546.45,546.45,598.4,633.3,633.3,633.3,633.3,633.3,595.0,580.6,578.3,578.3,578.3,578.3,627.35,627.35,627.35,627.35,627.35,627.35
2024-07-19,MTNL,70.48,1418,100000.0,99940.64,6274.65,6.2784,1,74.9,74.91,74.905,709,709,74.905,64.08,7.13,2066.4,6.7879,0.0,66.0,70.48,70.48,12:30,65.4,09:15,76.25,13:15,70.4,09:15,6.7879,6.7879,8.1867,8.1867,65.4,65.4,65.4,65.4,65.4,65.4,70.3,70.3,70.3,70.48,70.48,70.48,70.4,70.4,70.4,70.4,70.4,70.4,75.68,75.68,75.9,75.9,76.25,76.25
2024-07-22,BCLIND,60.68,1647,100000.0,99939.96,4677.6,4.6803,2,63.4,63.64,63.52,823,824,63.52,53.727,8.85,1511.5,10.3273,0.445,55.0,60.95,63.0,14:30,53.61,09:15,66.0,09:15,56.31,12:30,14.5455,10.8182,4.7952,-1.8736,53.61,53.61,53.61,53.61,53.61,53.61,55.3,55.3,55.3,58.84,61.75,63.0,62.58,62.58,60.51,56.31,56.31,56.31,66.0,66.0,66.0,66.0,66.0,66.0
2024-07-22,NITINSPIN,431.85,231,100000.0,99757.35,-2620.15,-2.6282,2,418.8,422.2,420.5,115,116,420.5,389.9694,11.07,1826.3,5.1625,-1.1231,410.65,427.0,442.85,14:45,410.6,09:15,430.45,09:15,391.55,12:30,7.8412,3.9815,0.0,-2.9388,410.6,410.6,410.6,410.6,410.6,410.6,424.4,428.5,428.5,428.5,428.5,442.85,415.85,415.85,415.85,391.55,391.55,391.55,430.45,430.45,430.45,430.45,430.45,430.45
2024-07-23,TEAMLEASE,3239.15,30,100000.0,97174.5,1569.0,1.6146,1,3261.9,3321.0,3291.45,15,15,3291.45,2908.3029,11.95,4595.7,11.082,0.798,2916.0,3265.0,3430.0,13:15,2854.65,09:15,3396.4,09:15,3250.85,10:00,17.6269,11.9684,3.5488,1.372,2854.65,2854.65,2854.65,2854.65,2854.65,2854.65,2917.5,2940.5,3180.0,3349.45,3430.0,3430.0,3250.85,3250.85,3250.85,3250.85,3250.85,3250.85,3396.4,3396.4,3396.4,3396.4,3396.4,3396.4
2024-07-24,EPIGRAL,1677.15,59,100000.0,98951.85,1450.15,1.4787,3,1715.0,1688.9,1701.95,29,30,1701.95,1470.4141,9.66,4562.0,13.1718,-0.7244,1481.95,1665.0,1724.0,13:45,1481.1,09:15,1776.85,13:45,1650.0,09:15,16.3332,12.352,7.0392,4.2108,1481.1,1481.1,1481.1,1481.1,1481.1,1481.1,1580.0,1580.0,1580.0,1630.0,1724.0,1724.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1745.0,1745.0,1745.0,1767.9,1776.85,1776.85
2024-07-24,MONARCH,289.7,345,100000.0,99946.5,4002.5,4.0041,3,300.8,301.8,301.3,172,173,301.3,273.9651,8.65,1793.9,-0.1034,2.2782,290.0,296.3,306.9,10:15,287.5,09:15,305.0,09:15,293.8,09:15,5.8276,2.1724,2.8668,2.4958,287.5,287.5,287.5,287.5,287.5,287.5,304.15,306.9,306.9,306.9,306.9,306.9,293.8,293.8,293.8,293.8,293.8,293.8,305.0,305.0,305.0,305.0,305.0,305.0
2024-07-24,THYROCARE,248.5,402,100000.0,99897.0,6954.6,6.9618,3,266.6,265.0,265.8,201,201,265.8,216.2058,22.64,3123.9,8.7527,4.4266,228.5,259.5,259.5,15:15,226.6,09:15,270.6,09:45,250.9,09:15,13.5667,13.5667,7.8517,1.8733,226.6,226.6,226.6,226.6,226.6,226.6,234.8,239.3,248.5,252.9,252.9,258.3,250.9,250.9,250.9,250.9,250.9,250.9,270.6,270.6,270.6,270.6,270.6,270.6
2024-07-25,BHAGCHEM,376.5,265,100000.0,99772.5,-2583.16,-2.5923,2,363.5,369.98,366.74,132,133,366.74,342.8504,8.94,1673.6,12.3881,-0.9296,335.0,373.0,399.0,13:45,334.95,09:15,378.1,09:15,353.17,15:15,19.1045,11.3433,0.8536,-5.0413,334.95,334.95,334.95,334.95,334.95,334.95,358.5,369.4,369.4,379.5,399.0,399.0,361.1,361.1,361.1,361.1,361.1,360.0,378.1,378.1,378.1,378.1,378.1,378.1
2024-07-25,CONFIPET,93.52,1069,100000.0,99972.88,-2078.78,-2.0798,2,91.15,92.0,91.575,534,535,91.575,81.4051,18.64,2411.6,16.0442,-0.663,80.59,92.9,94.78,14:00,80.14,09:15,93.45,09:15,88.3,15:15,17.6076,15.2748,0.2145,-4.5576,80.14,80.14,80.14,80.14,80.14,80.14,81.14,84.6,91.0,91.5,94.78,94.78,90.5,90.5,90.5,90.5,89.75,89.2,93.45,93.45,93.45,93.45,93.45,93.45
2024-07-26,BANCOINDIA,374.8,266,100000.0,99696.8,2939.3,2.9482,1,384.7,387.0,385.85,133,133,385.85,343.6625,10.34,4269.3,8.355,2.3479,345.9,383.6,384.5,15:15,345.85,09:15,399.6,09:15,377.5,15:15,11.1593,10.8991,2.5931,-2.7214,345.85,345.85,345.85,345.85,345.85,345.85,365.8,374.5,383.5,383.5,383.5,383.5,382.65,381.6,381.6,381.6,381.6,381.6,399.6,399.6,399.6,399.6,399.6,399.6
2024-07-29,DCW,67.37,1484,100000.0,99977.08,2441.18,2.4417,3,68.91,69.12,69.015,742,742,69.015,60.3739,12.69,1517.1,5.0031,2.271,64.16,68.9,69.48,15:15,62.05,09:15,71.73,12:45,67.3,09:15,8.2918,7.3878,5.7965,-0.295,62.05,62.05,62.05,62.05,62.05,62.05,67.17,69.2,69.2,69.2,69.2,69.2,67.3,67.3,67.3,67.3,67.3,67.3,71.0,71.0,71.0,71.73,71.73,71.73
2024-07-29,MBAPL,49.7,2012,100000.0,99996.4,-301.8,-0.3018,3,49.65,49.45,49.55,1006,1006,49.55,44.8775,9.89,2114.0,10.8138,-1.2072,44.85,49.1,51.8,12:15,44.85,09:15,50.9,09:15,48.4,14:45,15.4961,9.476,0.1969,-4.1339,44.85,44.85,44.85,44.85,44.85,44.85,45.6,45.6,50.4,51.8,51.8,51.8,49.0,49.0,49.0,49.0,48.45,48.4,50.9,50.9,50.9,50.9,50.9,50.9
2024-07-29,RUPA,320.9,311,100000.0,99799.9,1460.4,1.4646,3,326.9,324.3,325.6,155,156,325.6,285.5363,15.51,1898.7,11.0765,0.0312,288.9,321.0,330.5,12:00,287.05,09:15,330.9,09:30,320.55,12:00,14.3994,11.1111,1.8154,-0.3231,287.05,287.05,287.05,287.05,287.05,287.05,292.85,325.0,330.5,330.5,330.5,330.5,321.6,321.6,320.55,320.55,320.55,320.55,330.9,330.9,330.9,330.9,330.9,330.9
2024-07-30,JINDRILL,678.95,147,100000.0,99805.65,373.35,0.3756,2,683.0,680.0,681.5,73,74,681.5,601.821,32.35,1847.0,5.6485,0.7438,642.65,684.0,706.8,12:15,631.6,09:15,694.0,09:15,671.1,14:30,9.9821,6.4343,0.7549,0.1742,631.6,631.6,631.6,631.6,631.6,631.6,674.7,686.8,705.8,706.8,706.8,706.8,678.75,678.0,678.0,677.0,677.0,671.1,694.0,694.0,694.0,694.0,694.0,694.0
2024-07-30,TCPLPACK,3103.4,32,100000.0,99308.8,-4149.6,-4.1785,2,2967.35,2980.1,2973.725,16,16,2973.725,2588.0966,9.41,2032.8,19.9961,-2.7196,2586.25,3019.0,3103.4,14:15,2571.5,09:30,3073.0,09:45,2865.35,09:15,19.9961,16.7327,2.843,0.7346,2571.5,2571.5,2571.5,2571.5,2571.5,2571.5,2627.1,2630.0,2630.0,2630.0,3088.75,3103.4,2865.35,2865.35,2865.35,2865.35,2865.35,2865.35,3073.0,3073.0,3073.0,3073.0,3073.0,3073.0
2024-07-31,DCAL,203.04,492,100000.0,99895.68,-2467.38,-2.47,3,199.34,196.71,198.025,246,246,198.025,169.0962,23.39,3693.0,19.4704,0.0,169.95,203.04,203.04,14:30,169.95,09:15,204.8,09:15,188.56,15:15,19.4704,19.4704,0.1467,-6.7971,169.95,169.95,169.95,169.95,169.95,169.95,179.0,180.8,185.0,187.5,198.35,203.04,194.95,194.25,193.15,189.4,189.4,189.04,204.8,204.8,204.8,204.8,204.8,204.8
