date,symbol,entry_price,shares_bought,target_allocation,capital_allocated,pnl,return_pct,n_signals_day,exit_price,prev_day_vwap_close_used,vol_ratio,mcap_cr,pre_entry_move_pct,post_entry_move_pct,entry_day_open_915,entry_day_close_1515,entry_day_high_price,entry_day_high_time,entry_day_low_price,entry_day_low_time,exit_day_high_price,exit_day_high_time,exit_day_low_price,exit_day_low_time,entry_day_range_h_minus_o_pct,entry_day_range_c_minus_o_pct,exit_day_range_h_minus_o_pct,exit_day_range_c_minus_o_pct,entry_day_cumlow_10,entry_day_cumlow_11,entry_day_cumlow_12,entry_day_cumlow_13,entry_day_cumlow_14,entry_day_cumlow_15,entry_day_cumhigh_10,entry_day_cumhigh_11,entry_day_cumhigh_12,entry_day_cumhigh_13,entry_day_cumhigh_14,entry_day_cumhigh_15,exit_day_cumlow_10,exit_day_cumlow_11,exit_day_cumlow_12,exit_day_cumlow_13,exit_day_cumlow_14,exit_day_cumlow_15,exit_day_cumhigh_10,exit_day_cumhigh_11,exit_day_cumhigh_12,exit_day_cumhigh_13,exit_day_cumhigh_14,exit_day_cumhigh_15
2024-08-29,GENESYS,813.25,122,100000.0,99216.5,-219.6,-0.2213,4,811.45,747.0801,7.31,2338.6,8.455,0.4611,749.85,817.0,834.0,10:00,746.6,09:15,826.9,09:15,795.0,10:45,11.2222,8.9551,0.2364,-1.8122,746.6,746.6,746.6,746.6,746.6,746.6,834.0,834.0,834.0,834.0,834.0,834.0,795.55,795.0,795.0,795.0,795.0,795.0,826.9,826.9,826.9,826.9,826.9,826.9
2024-08-29,GOKULAGRO,132.6,754,100000.0,99980.4,-2148.9,-2.1493,4,129.75,120.591,10.58,1610.4,8.5995,-0.4525,122.1,132.0,138.35,13:00,122.1,09:15,133.9,09:15,128.2,12:00,13.3088,8.1081,0.6767,-2.2932,122.1,122.1,122.1,122.1,122.1,122.1,134.25,134.25,137.5,138.35,138.35,138.35,128.55,128.55,128.2,128.2,128.2,128.2,133.9,133.9,133.9,133.9,133.9,133.9
2024-08-29,HONDAPOWER,4018.95,24,100000.0,96454.8,-3694.8,-3.8306,4,3865.0,3665.0857,65.39,2244.5,9.692,-5.0449,3663.85,3816.2,4230.0,11:00,3604.35,09:45,3916.85,09:30,3792.05,09:15,15.4523,4.1582,0.4849,-1.4867,3604.35,3604.35,3604.35,3604.35,3604.35,3604.35,3900.0,4230.0,4230.0,4230.0,4230.0,4230.0,3792.05,3792.05,3792.05,3792.05,3792.05,3792.05,3916.85,3916.85,3916.85,3916.85,3916.85,3916.85
2024-08-30,BANARISUG,3306.75,30,100000.0,99202.5,456.0,0.4597,4,3321.95,3107.0482,10.86,2887.5,1.7477,-0.0529,3249.95,3305.0,3431.95,09:30,3160.0,09:15,3383.45,09:15,3283.3,09:15,5.6001,1.6939,0.0,-2.4664,3160.0,3160.0,3160.0,3160.0,3160.0,3160.0,3431.95,3431.95,3431.95,3431.95,3431.95,3431.95,3283.3,3283.3,3283.3,3283.3,3283.3,3283.3,3383.45,3383.45,3383.45,3383.45,3383.45,3383.45
2024-08-30,DALMIASUG,474.1,210,100000.0,99561.0,483.0,0.4851,4,476.4,441.7106,21.37,2753.2,-1.2292,-1.0757,480.0,469.0,499.0,09:30,462.65,15:15,486.8,09:15,472.15,09:15,3.9583,-2.2917,2.9175,2.3256,470.0,470.0,470.0,470.0,470.0,470.0,499.0,499.0,499.0,499.0,499.0,499.0,472.15,472.15,472.15,472.15,472.15,472.15,486.8,486.8,486.8,486.8,486.8,486.8
2024-08-30,GLOBUSSPR,1080.1,92,100000.0,99369.2,1370.8,1.3795,4,1095.0,896.5266,21.53,1918.1,16.0213,-3.8052,930.95,1039.0,1080.1,13:00,930.95,09:15,1154.0,09:15,1044.1,09:15,16.0213,11.6064,9.9048,6.2857,930.95,930.95,930.95,930.95,930.95,930.95,1026.0,1035.0,1035.0,1080.1,1080.1,1080.1,1044.1,1044.1,1044.1,1044.1,1044.1,1044.1,1154.0,1154.0,1154.0,1154.0,1154.0,1154.0
2024-08-30,ORIENTHOT,162.57,615,100000.0,99980.55,-3868.35,-3.8691,4,156.28,143.5399,11.46,2059.2,12.1172,0.8735,145.0,163.99,165.0,15:15,142.74,09:30,163.35,09:15,155.1,15:15,13.7931,13.0966,0.227,-4.2827,142.74,142.74,142.74,142.74,142.74,142.74,145.97,145.97,154.0,159.6,164.0,164.9,157.18,157.18,157.18,157.18,155.27,155.27,163.35,163.35,163.35,163.35,163.35,163.35
2024-09-02,LGBBROSLTD,1513.0,66,100000.0,99858.0,-4194.3,-4.2003,2,1449.45,1379.5136,21.73,3989.7,5.8042,-1.2558,1430.0,1494.0,1574.8,12:45,1402.0,09:15,1490.7,09:15,1433.1,10:30,10.1259,4.4755,0.7877,-1.6497,1402.0,1402.0,1402.0,1402.0,1402.0,1402.0,1462.0,1491.9,1545.0,1574.8,1574.8,1574.8,1462.3,1433.1,1433.1,1433.1,1433.1,1433.1,1490.7,1490.7,1490.7,1490.7,1490.7,1490.7
2024-09-02,THANGAMAYL,2231.2,44,100000.0,98172.8,2332.0,2.3754,2,2284.2,2035.008,8.76,3533.6,9.5928,0.5692,2035.9,2243.9,2320.95,10:00,2035.85,09:15,2380.0,12:30,2207.0,09:30,14.0012,10.2166,5.8907,2.8653,2035.85,2035.85,2035.85,2035.85,2035.85,2035.85,2320.95,2320.95,2320.95,2320.95,2320.95,2320.95,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2284.45,2284.45,2297.6,2380.0,2380.0,2380.0
2024-09-03,APOLLOPIPE,651.65,153,100000.0,99702.45,45.9,0.046,4,651.95,592.298,17.37,2502.5,10.0017,0.2685,592.4,653.4,664.9,10:45,592.4,09:15,660.0,15:15,636.0,09:15,12.2384,10.2971,1.5463,0.9462,592.4,592.4,592.4,592.4,592.4,592.4,661.65,664.9,664.9,664.9,664.9,664.9,636.0,636.0,636.0,636.0,636.0,636.0,659.6,659.6,659.6,659.6,659.6,659.6
2024-09-03,GEOJITFSL,137.62,726,100000.0,99912.12,10461.66,10.4709,4,152.03,122.5013,10.85,1535.3,12.1415,5.6605,122.72,145.41,146.54,15:15,121.64,09:15,157.4,13:15,139.92,09:30,19.41,18.4892,10.6425,6.8396,121.64,121.64,121.64,121.64,121.64,121.64,131.77,132.0,139.29,139.29,139.49,140.87,139.92,139.92,139.92,139.92,139.92,139.92,147.66,149.41,149.41,152.17,157.4,157.4
2024-09-03,TI,300.95,332,100000.0,99915.4,-2307.4,-2.3094,4,294.0,282.9667,7.87,4057.0,5.2273,0.6812,286.0,303.0,303.5,13:15,286.0,09:15,304.0,09:15,286.55,15:15,6.1189,5.9441,1.249,-2.9642,286.0,286.0,286.0,286.0,286.0,286.0,298.8,299.9,303.0,303.0,303.5,303.5,295.95,295.95,295.95,295.95,295.95,287.5,304.0,304.0,304.0,304.0,304.0,304.0
2024-09-03,VRLLOG,611.7,163,100000.0,99707.1,-3846.8,-3.8581,4,588.1,527.7609,17.83,4862.0,15.3063,-0.6212,530.5,607.9,625.0,14:45,529.25,09:15,610.15,09:15,582.9,11:15,17.8134,14.59,1.9465,-2.2556,529.25,529.25,529.25,529.25,529.25,529.25,569.95,571.0,574.95,578.95,587.5,625.0,585.55,583.0,582.9,582.9,582.9,582.9,610.15,610.15,610.15,610.15,610.15,610.15
2024-09-04,GEOJITFSL,155.31,643,100000.0,99864.33,-4803.21,-4.8097,1,147.84,142.4179,10.83,1535.3,9.1733,-2.1377,142.26,151.99,157.4,13:15,139.92,09:30,152.06,09:15,142.14,09:45,10.6425,6.8396,0.0461,-3.4081,139.92,139.92,139.92,139.92,139.92,139.92,147.66,149.41,149.41,152.17,157.4,157.4,142.14,142.14,142.14,142.14,142.14,142.14,152.06,152.06,152.06,152.06,152.06,152.06
2024-09-05,RAMASTEEL,13.87,7209,100000.0,99988.83,17157.42,17.1593,1,16.25,11.6207,8.66,2131.3,16.6526,0.0,11.89,13.87,13.87,12:45,11.84,09:15,16.64,15:00,14.44,09:15,16.6526,16.6526,12.8901,12.8901,11.84,11.84,11.84,11.84,11.84,11.84,13.0,13.69,13.69,13.87,13.87,13.87,14.44,14.44,14.44,14.44,14.44,14.44,16.5,16.5,16.5,16.5,16.5,16.64
2024-09-06,DPABHUSHAN,1507.3,66,100000.0,99481.8,7728.6,7.7689,4,1624.4,1384.9654,7.37,1861.2,7.6681,1.9704,1399.95,1537.0,1544.85,15:00,1353.0,10:15,1676.0,10:45,1567.0,09:30,10.3504,9.7896,4.5572,1.1572,1362.0,1353.0,1353.0,1353.0,1353.0,1353.0,1399.95,1399.95,1433.0,1433.0,1440.0,1544.85,1567.0,1567.0,1567.0,1567.0,1567.0,1567.0,1660.0,1676.0,1676.0,1676.0,1676.0,1676.0
2024-09-06,DREAMFOLKS,500.8,199,100000.0,99659.2,-1293.5,-1.2979,4,494.3,472.2834,26.18,2589.5,1.3663,-0.9085,494.05,496.25,522.15,11:45,488.0,09:15,503.7,12:00,486.05,09:30,5.6877,0.4453,0.7501,-1.1401,488.0,488.0,488.0,488.0,488.0,488.0,514.9,514.9,522.15,522.15,522.15,522.15,486.05,486.05,486.05,486.05,486.05,486.05,501.95,501.95,503.7,503.7,503.7,503.7
2024-09-06,JAGRAN,108.6,920,100000.0,99912.0,-2217.2,-2.2192,4,106.19,103.1964,8.52,2234.2,4.4231,-0.8287,104.0,107.7,111.4,13:15,103.99,09:15,109.64,09:15,105.42,12:30,7.1154,3.5577,1.0507,-2.2396,103.99,103.99,103.99,103.99,103.99,103.99,108.9,108.9,110.3,111.3,111.4,111.4,106.29,106.29,106.29,105.42,105.42,105.42,109.64,109.64,109.64,109.64,109.64,109.64
2024-09-06,SAKSOFT,255.95,390,100000.0,99820.5,3120.0,3.1256,4,263.95,236.6853,7.77,2715.2,7.4066,0.9963,238.3,258.5,259.85,13:45,237.25,09:15,278.2,09:15,256.9,15:15,9.0432,8.4767,3.7092,-3.0755,237.25,237.25,237.25,237.25,237.25,237.25,248.55,248.55,255.75,257.6,259.85,259.85,262.65,262.65,262.65,262.65,262.65,262.5,278.2,278.2,278.2,278.2,278.2,278.2
2024-09-09,DEEPINDS,476.6,174,83333.33,82928.4,-2871.0,-3.462,6,460.1,396.3571,11.86,1974.4,2.4946,0.0,465.0,476.6,476.6,13:30,441.25,09:15,472.0,09:15,441.4,10:00,2.4946,2.4946,0.0,-3.8242,441.25,441.25,441.25,441.25,441.25,441.25,468.4,473.5,474.7,474.7,476.6,476.6,441.4,441.4,441.4,441.4,441.4,441.4,472.0,472.0,472.0,472.0,472.0,472.0
2024-09-09,DPABHUSHAN,1631.0,51,83333.33,83181.0,-405.45,-0.4874,6,1623.05,1531.5666,9.1,1861.2,1.7499,-0.5825,1602.95,1621.5,1676.0,10:45,1567.0,09:30,1656.55,09:45,1604.0,09:15,4.5572,1.1572,2.2688,0.4661,1567.0,1567.0,1567.0,1567.0,1567.0,1567.0,1660.0,1676.0,1676.0,1676.0,1676.0,1676.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1656.55,1656.55,1656.55,1656.55,1656.55,1656.55
2024-09-09,HIKAL,375.15,222,83333.33,83283.3,-632.7,-0.7597,6,372.3,346.6082,14.97,3268.1,6.5464,0.3465,352.1,376.45,383.7,13:00,351.0,09:15,383.15,09:15,371.0,15:15,8.9747,6.9156,1.095,-1.5435,351.0,351.0,351.0,351.0,351.0,351.0,370.9,375.8,381.6,383.7,383.7,383.7,374.1,374.1,371.4,371.4,371.2,371.05,383.15,383.15,383.15,383.15,383.15,383.15
2024-09-09,LAOPALA,361.75,230,83333.33,83202.5,1173.0,1.4098,6,366.85,340.4339,21.07,3306.1,5.0225,-0.9537,344.45,358.3,368.0,13:45,342.5,09:15,368.2,14:00,359.35,09:45,6.837,4.0209,2.2778,1.3333,342.5,342.5,342.5,342.5,342.5,342.5,356.8,362.5,364.95,364.95,368.0,368.0,359.35,359.35,359.35,359.35,359.35,359.35,366.3,366.3,366.3,366.3,368.2,368.2
2024-09-09,MOTISONS,21.7,3840,83333.33,83328.0,8064.0,9.6774,6,23.8,19.6034,8.16,1575.6,10.4326,1.1521,19.65,21.95,22.35,14:15,18.95,09:15,24.2,14:30,21.7,10:45,13.7405,11.7048,9.5023,7.4661,18.95,18.95,18.95,18.95,18.95,18.95,21.55,21.55,21.55,22.0,22.0,22.35,21.8,21.7,21.7,21.7,21.7,21.7,22.55,22.55,22.6,24.1,24.1,24.2
2024-09-09,STYLAMIND,2162.5,38,83333.33,82175.0,-1936.1,-2.3561,6,2111.55,2034.2896,7.13,2647.5,6.0101,0.5642,2039.9,2174.7,2264.5,11:30,2039.9,09:15,2192.7,09:15,2098.95,14:00,11.0103,6.6082,1.186,-1.7051,2039.9,2039.9,2039.9,2039.9,2039.9,2039.9,2184.0,2214.95,2264.5,2264.5,2264.5,2264.5,2131.2,2121.85,2110.0,2110.0,2098.95,2098.95,2192.7,2192.7,2192.7,2192.7,2192.7,2192.7
2024-09-10,GOPAL,349.35,286,100000.0,99914.1,-3117.4,-3.1201,1,338.45,326.6092,13.56,4458.3,-0.3281,-0.1861,350.5,348.7,359.05,11:30,339.05,09:15,350.0,09:15,336.05,15:15,2.4394,-0.5136,0.0,-3.7143,339.05,339.05,339.05,339.05,339.05,339.05,354.5,358.0,359.05,359.05,359.05,359.05,342.0,341.0,340.7,340.7,338.25,336.1,350.0,350.0,350.0,350.0,350.0,350.0
2024-09-11,ADVENZYMES,508.5,196,100000.0,99666.0,5194.0,5.2114,3,535.0,465.4253,13.16,3896.5,8.4684,0.6883,468.8,512.0,531.75,13:45,466.65,09:15,547.65,14:00,508.4,10:00,13.4279,9.215,6.1337,2.907,466.65,466.65,466.65,466.65,466.65,466.65,501.0,514.8,514.8,518.8,531.75,531.75,508.4,508.4,508.4,508.4,508.4,508.4,523.95,534.85,534.85,534.85,547.65,547.65
2024-09-11,FCL,40.65,2460,100000.0,99999.0,811.8,0.8118,3,40.98,37.4953,11.8,4075.6,8.1117,0.861,37.6,41.0,41.4,15:15,37.3,09:15,42.36,09:15,40.16,15:15,10.1064,9.0426,2.0723,-2.7711,37.3,37.3,37.3,37.3,37.3,37.3,38.4,38.7,39.32,40.25,40.63,41.2,40.38,40.38,40.38,40.38,40.38,40.38,42.36,42.36,42.36,42.36,42.36,42.36
2024-09-11,SMSPHARMA,383.55,260,100000.0,99723.0,-4069.0,-4.0803,3,367.9,341.3261,9.25,1508.9,11.1095,-2.6594,345.2,373.35,391.65,12:30,343.7,09:15,377.5,09:15,360.15,11:15,13.456,8.1547,0.6667,-2.0667,343.7,343.7,343.7,343.7,343.7,343.7,384.7,388.0,389.75,391.65,391.65,391.65,363.55,362.6,360.15,360.15,360.15,360.15,377.5,377.5,377.5,377.5,377.5,377.5
2024-09-12,ADFFOODS,288.25,346,100000.0,99734.5,-2577.7,-2.5846,4,280.8,264.3176,9.62,2031.9,8.6096,1.0408,265.4,291.25,301.6,10:15,260.2,09:15,292.8,09:15,276.35,15:15,13.6398,9.74,0.6186,-3.5052,260.2,260.2,260.2,260.2,260.2,260.2,296.7,301.6,301.6,301.6,301.6,301.6,282.95,282.55,282.55,282.55,279.75,279.75,292.8,292.8,292.8,292.8,292.8,292.8
2024-09-12,IOLCP,103.75,963,100000.0,99911.25,-1829.7,-1.8313,4,101.85,92.7742,10.26,2121.9,11.0219,-0.3373,93.45,103.4,106.9,14:00,92.8,09:15,105.4,10:00,101.1,15:15,14.3927,10.6474,1.7375,-2.1718,92.8,92.8,92.8,92.8,92.8,92.8,94.2,94.8,98.2,101.6,106.9,106.9,102.35,102.35,102.35,102.35,101.65,101.4,105.4,105.4,105.4,105.4,105.4,105.4
2024-09-12,THEMISMED,267.0,374,100000.0,99858.0,448.8,0.4494,4,268.2,249.3028,14.5,2012.0,5.9524,3.6704,252.0,276.8,284.0,12:00,249.3,09:15,280.3,09:15,266.2,15:15,12.6984,9.8413,1.2462,-2.6549,249.3,249.3,249.3,249.3,249.3,249.3,254.6,272.65,284.0,284.0,284.0,284.0,271.4,268.6,267.35,267.35,267.35,267.0,280.3,280.3,280.3,280.3,280.3,280.3
2024-09-12,UNICHEMLAB,666.7,149,100000.0,99338.3,-2123.25,-2.1374,4,652.45,588.0202,14.04,3464.3,11.4045,-2.9549,598.45,647.0,694.7,14:30,588.0,09:45,668.8,09:30,645.05,11:45,16.0832,8.1126,3.0508,1.5408,588.0,588.0,588.0,588.0,588.0,588.0,599.0,610.0,631.1,631.1,638.0,694.7,645.65,645.65,645.05,645.05,645.05,645.05,668.8,668.8,668.8,668.8,668.8,668.8
2024-09-13,KDDL,3540.0,28,100000.0,99120.0,-9606.8,-9.6921,2,3196.9,3181.1629,11.0,3074.4,13.4615,-3.5311,3120.0,3415.0,3815.25,10:00,3116.6,09:15,3380.0,09:15,3190.0,15:00,22.2837,9.4551,0.5952,-4.7619,3116.6,3116.6,3116.6,3116.6,3116.6,3116.6,3815.25,3815.25,3815.25,3815.25,3815.25,3815.25,3245.0,3245.0,3230.0,3220.0,3194.7,3190.0,3380.0,3380.0,3380.0,3380.0,3380.0,3380.0
2024-09-13,SAKSOFT,289.45,345,100000.0,99860.25,1983.75,1.9865,2,295.2,275.6633,7.59,2715.2,3.375,0.1382,280.0,289.85,302.4,09:15,280.0,09:15,305.2,09:15,290.45,09:45,8.0,3.5179,3.7919,1.3433,280.0,280.0,280.0,280.0,280.0,280.0,302.4,302.4,302.4,302.4,302.4,302.4,290.45,290.45,290.45,290.45,290.45,290.45,305.2,305.2,305.2,305.2,305.2,305.2
2024-09-16,LUMAXTECH,571.5,174,100000.0,99441.0,-2940.6,-2.9571,3,554.6,520.2412,9.24,3293.4,1.6904,0.3237,562.0,573.35,575.0,15:15,550.1,10:15,578.75,09:15,543.25,13:15,2.3132,2.0196,0.5036,-1.0159,551.3,550.1,550.1,550.1,550.1,550.1,570.05,570.05,570.05,570.05,570.05,574.0,555.65,554.0,550.5,547.05,543.25,543.25,578.75,578.75,578.75,578.75,578.75,578.75
2024-09-16,MARATHON,661.15,151,100000.0,99833.65,256.7,0.2571,3,662.85,614.3004,9.72,2622.5,6.6371,1.6335,620.0,671.95,672.5,15:15,613.15,09:30,688.9,09:15,651.65,11:00,8.4677,8.379,1.1081,-2.84,613.15,613.15,613.15,613.15,613.15,613.15,658.35,658.35,658.35,666.0,666.4,670.4,669.0,651.65,651.65,651.65,651.65,651.65,688.9,688.9,688.9,688.9,688.9,688.9
2024-09-16,PIXTRANS,1650.0,60,100000.0,99000.0,717.0,0.7242,3,1661.95,1527.606,17.98,1818.0,6.4516,0.0,1550.0,1650.0,1720.0,14:00,1488.95,10:15,1728.0,09:45,1620.0,15:15,10.9677,6.4516,3.9524,-2.4244,1492.6,1488.95,1488.95,1488.95,1488.95,1488.95,1585.0,1622.0,1647.0,1647.0,1720.0,1720.0,1636.65,1636.65,1636.65,1636.65,1636.65,1621.15,1728.0,1728.0,1728.0,1728.0,1728.0,1728.0
2024-09-17,AVALON,593.5,168,100000.0,99708.0,-1310.4,-1.3142,2,585.7,527.0819,7.15,3243.2,12.4479,-1.0952,527.8,587.0,604.8,14:45,523.05,10:00,600.7,09:15,575.9,13:30,14.5889,11.2164,0.0,-2.7801,523.05,523.05,523.05,523.05,523.05,523.05,534.8,534.8,534.8,572.95,572.95,604.8,581.6,579.15,576.6,576.6,575.9,575.9,600.7,600.7,600.7,600.7,600.7,600.7
2024-09-17,NEOGEN,1777.95,56,100000.0,99565.2,5154.8,5.1773,2,1870.0,1603.4701,13.9,3155.8,7.7545,1.0715,1650.0,1797.0,1832.0,13:45,1590.05,09:15,1911.8,09:15,1816.1,09:30,11.0303,8.9091,4.5271,2.8021,1590.05,1590.05,1590.05,1590.05,1590.05,1590.05,1717.6,1763.95,1818.4,1818.4,1832.0,1832.0,1816.1,1816.1,1816.1,1816.1,1816.1,1816.1,1911.8,1911.8,1911.8,1911.8,1911.8,1911.8
2024-09-18,NEOGEN,1895.5,52,100000.0,98566.0,8268.0,8.3883,2,2054.5,1793.765,7.09,3155.8,3.6359,-0.8045,1829.0,1880.25,1911.8,09:15,1816.1,09:30,2225.5,15:00,1860.05,09:15,4.5271,2.8021,16.5183,13.822,1816.1,1816.1,1816.1,1816.1,1816.1,1816.1,1911.8,1911.8,1911.8,1911.8,1911.8,1911.8,1860.05,1860.05,1860.05,1860.05,1860.05,1860.05,1949.95,1949.95,1949.95,2114.5,2149.0,2225.5
2024-09-18,VAKRANGEE,23.21,4308,100000.0,99988.68,-560.04,-0.5601,2,23.08,20.9146,9.65,2103.1,7.703,0.0862,21.55,23.23,23.84,13:30,21.55,09:15,24.6,09:15,22.6,11:30,10.6265,7.7958,1.6529,0.3306,21.55,21.55,21.55,21.55,21.55,21.55,23.47,23.81,23.81,23.81,23.84,23.84,23.61,22.77,22.6,22.6,22.6,22.6,24.6,24.6,24.6,24.6,24.6,24.6
2024-09-19,GOPAL,373.1,268,100000.0,99990.8,1983.2,1.9834,2,380.5,351.4587,8.37,4458.3,5.0986,0.5092,355.0,375.0,384.0,10:30,353.75,09:15,389.0,12:30,365.2,09:30,8.169,5.6338,3.7333,1.6,353.75,353.75,353.75,353.75,353.75,353.75,372.9,384.0,384.0,384.0,384.0,384.0,365.2,365.2,365.2,365.2,365.2,365.2,379.9,379.9,384.0,389.0,389.0,389.0
2024-09-19,NEOGEN,2126.8,47,100000.0,99959.6,8664.45,8.668,2,2311.15,1889.1757,13.2,3155.8,11.3508,2.2193,1910.0,2174.0,2225.5,15:00,1860.05,09:15,2390.0,15:15,2081.3,09:15,16.5183,13.822,11.1628,8.8372,1860.05,1860.05,1860.05,1860.05,1860.05,1860.05,1949.95,1949.95,1949.95,2114.5,2149.0,2225.5,2081.3,2081.3,2081.3,2081.3,2081.3,2081.3,2213.95,2252.0,2252.0,2350.0,2386.0,2386.0
2024-09-20,NEOGEN,2301.0,43,100000.0,98943.0,-2457.45,-2.4837,2,2243.85,2181.0548,7.56,3155.8,7.0233,1.6949,2150.0,2340.0,2390.0,15:15,2081.3,09:15,2379.8,09:30,2200.0,15:15,11.1628,8.8372,3.2451,-3.4707,2081.3,2081.3,2081.3,2081.3,2081.3,2081.3,2213.95,2252.0,2252.0,2350.0,2386.0,2386.0,2232.2,2232.2,2232.2,2232.2,2230.1,2227.0,2379.8,2379.8,2379.8,2379.8,2379.8,2379.8
2024-09-20,SIGACHI,58.25,1716,100000.0,99957.0,2110.68,2.1116,2,59.48,54.639,7.18,1801.8,5.9284,0.7725,54.99,58.7,59.5,10:45,53.75,09:45,60.5,09:45,57.97,09:15,8.2015,6.7467,2.7165,0.764,53.75,53.75,53.75,53.75,53.75,53.75,55.38,59.5,59.5,59.5,59.5,59.5,57.97,57.97,57.97,57.97,57.97,57.97,60.5,60.5,60.5,60.5,60.5,60.5
2024-09-23,BFUTILITIE,873.35,114,100000.0,99561.9,9541.8,9.5838,3,957.05,763.2922,10.42,2907.9,13.7174,3.956,768.0,907.9,914.0,15:15,765.05,09:15,978.8,13:30,878.2,09:15,19.0104,18.2161,9.4793,6.258,765.05,765.05,765.05,765.05,765.05,765.05,792.0,804.0,804.0,804.0,818.9,910.0,878.2,878.2,878.2,878.2,878.2,878.2,948.0,957.6,974.8,975.0,978.8,978.8
2024-09-23,RIIL,1386.2,72,100000.0,99806.4,-4546.8,-4.5556,3,1323.05,1161.667,26.22,1925.9,19.1405,-0.8404,1163.5,1374.55,1395.0,14:45,1163.0,09:15,1384.7,09:15,1300.0,15:15,19.8969,18.1392,1.2208,-4.8246,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1283.6,1333.0,1341.5,1359.9,1387.4,1395.0,1324.0,1316.85,1316.85,1316.85,1316.85,1310.05,1384.7,1384.7,1384.7,1384.7,1384.7,1384.7
2024-09-23,SKIPPER,477.05,209,100000.0,99703.45,10.45,0.0105,3,477.1,418.2833,8.61,3320.3,12.6979,0.5765,423.3,479.8,486.0,15:15,423.3,09:15,483.0,09:15,466.9,09:30,14.8122,13.3475,0.0414,-2.1955,423.3,423.3,423.3,423.3,423.3,423.3,443.95,454.0,483.5,483.5,483.5,483.5,466.9,466.9,466.9,466.9,466.9,466.9,483.0,483.0,483.0,483.0,483.0,483.0
2024-09-24,ARVSMART,868.0,82,71428.57,71176.0,-906.1,-1.273,7,856.95,754.9311,29.91,3161.9,14.2105,1.1982,760.0,878.4,902.0,14:15,736.0,09:15,893.0,10:30,850.25,12:15,18.6842,15.5789,3.1178,-1.1547,736.0,736.0,736.0,736.0,736.0,736.0,799.0,812.8,839.85,895.0,900.0,902.0,861.65,857.9,857.9,850.25,850.25,850.25,890.0,893.0,893.0,893.0,893.0,893.0
2024-09-24,AVALON,632.45,112,71428.57,70834.4,50.4,0.0712,7,632.9,567.4791,10.63,3243.2,11.9381,-1.3282,565.0,624.05,667.0,13:45,562.05,09:15,663.05,09:15,612.6,15:15,18.0531,10.4513,7.7167,0.3493,562.05,562.05,562.05,562.05,562.05,562.05,582.2,582.2,582.2,622.25,667.0,667.0,615.55,615.55,615.55,615.55,615.55,615.55,663.05,663.05,663.05,663.05,663.05,663.05
2024-09-24,BFUTILITIE,964.0,74,71428.57,71336.0,-1184.0,-1.6598,7,948.0,896.578,11.68,2907.9,7.8239,-1.4523,894.05,950.0,978.8,13:30,878.2,09:15,981.7,09:45,927.1,12:15,9.4793,6.258,3.2282,0.8517,878.2,878.2,878.2,878.2,878.2,878.2,948.0,957.6,974.8,975.0,978.8,978.8,946.0,946.0,933.5,927.1,927.1,927.1,981.7,981.7,981.7,981.7,981.7,981.7
2024-09-24,EPIGRAL,2305.35,30,71428.57,69160.5,-880.5,-1.2731,7,2276.0,2090.7656,8.35,4562.0,9.8309,-0.2754,2099.0,2299.0,2367.0,12:00,2098.95,09:15,2332.45,09:15,2251.25,11:45,12.768,9.5283,1.5875,-1.1324,2098.95,2098.95,2098.95,2098.95,2098.95,2098.95,2309.0,2324.0,2367.0,2367.0,2367.0,2367.0,2262.0,2262.0,2251.25,2251.25,2251.25,2251.25,2332.45,2332.45,2332.45,2332.45,2332.45,2332.45
2024-09-24,SHK,301.46,236,71428.57,71144.56,2039.04,2.8661,7,310.1,257.4891,11.22,2844.6,13.7542,-1.098,265.01,298.15,305.0,15:00,265.01,09:15,323.87,09:15,300.0,09:15,15.09,12.5052,7.2417,3.8079,265.01,265.01,265.01,265.01,265.01,265.01,290.0,290.0,294.95,297.0,304.0,305.0,300.0,300.0,300.0,300.0,300.0,300.0,323.87,323.87,323.87,323.87,323.87,323.87
2024-09-24,TATVA,1061.2,67,71428.57,71100.4,1296.45,1.8234,7,1080.55,1003.2448,10.34,2523.1,4.8668,-0.7774,1011.95,1052.95,1080.05,10:15,1005.05,09:15,1102.0,10:30,1044.15,09:15,6.7296,4.0516,3.4742,1.5023,1005.05,1005.05,1005.05,1005.05,1005.05,1005.05,1075.0,1080.05,1080.05,1080.05,1080.05,1080.05,1044.15,1044.15,1044.15,1044.15,1044.15,1044.15,1095.0,1102.0,1102.0,1102.0,1102.0,1102.0
2024-09-24,VIDHIING,479.9,148,71428.57,71025.2,2368.0,3.334,7,495.9,446.6829,9.14,2284.5,6.6919,3.98,449.8,499.0,500.0,15:15,445.0,09:45,529.9,10:45,485.5,10:00,11.1605,10.9382,5.98,-2.77,445.0,445.0,445.0,445.0,445.0,445.0,449.8,450.45,450.45,450.45,485.0,490.0,485.5,485.5,485.5,485.5,485.5,485.5,515.0,529.9,529.9,529.9,529.9,529.9
