date,symbol,entry_price,shares_bought,target_allocation,capital_allocated,pnl,return_pct,n_signals_day,exit_price,prev_day_vwap_close_used,vol_ratio,mcap_cr,pre_entry_move_pct,post_entry_move_pct,entry_day_open_915,entry_day_close_1515,entry_day_high_price,entry_day_high_time,entry_day_low_price,entry_day_low_time,exit_day_high_price,exit_day_high_time,exit_day_low_price,exit_day_low_time,entry_day_range_h_minus_o_pct,entry_day_range_c_minus_o_pct,exit_day_range_h_minus_o_pct,exit_day_range_c_minus_o_pct,entry_day_cumlow_10,entry_day_cumlow_11,entry_day_cumlow_12,entry_day_cumlow_13,entry_day_cumlow_14,entry_day_cumlow_15,entry_day_cumhigh_10,entry_day_cumhigh_11,entry_day_cumhigh_12,entry_day_cumhigh_13,entry_day_cumhigh_14,entry_day_cumhigh_15,exit_day_cumlow_10,exit_day_cumlow_11,exit_day_cumlow_12,exit_day_cumlow_13,exit_day_cumlow_14,exit_day_cumlow_15,exit_day_cumhigh_10,exit_day_cumhigh_11,exit_day_cumhigh_12,exit_day_cumhigh_13,exit_day_cumhigh_14,exit_day_cumhigh_15
2023-09-11,NIITLTD,98.75,1012,100000.0,99935.0,18165.4,18.1772,2,116.7,82.3224,19.53,4391.5,16.6568,0.0,84.65,98.75,98.75,11:15,84.05,09:15,118.5,15:15,103.85,09:15,16.6568,16.6568,13.6691,13.6691,84.05,84.05,84.05,84.05,84.05,84.05,95.3,97.0,98.75,98.75,98.75,98.75,103.85,103.85,103.85,103.85,103.85,103.85,117.95,117.95,118.45,118.45,118.45,118.45
2023-09-11,PDSL,434.95,229,100000.0,99603.55,-4797.55,-4.8166,2,414.0,386.4368,10.31,4348.8,10.9566,1.6209,392.0,442.0,448.2,11:45,388.0,09:15,452.0,09:15,401.3,09:45,14.3367,12.7551,2.7857,-5.8215,388.0,388.0,388.0,388.0,388.0,388.0,419.4,421.7,448.2,448.2,448.2,448.2,401.3,401.3,401.3,401.3,401.3,401.3,452.0,452.0,452.0,452.0,452.0,452.0
2023-09-12,NIITLTD,116.15,860,100000.0,99889.0,21156.0,21.1795,1,140.75,98.75,21.06,4391.5,11.4149,2.0232,104.25,118.5,118.5,15:15,103.85,09:15,140.75,12:30,120.05,09:15,13.6691,13.6691,16.3223,16.3223,103.85,103.85,103.85,103.85,103.85,103.85,117.95,117.95,118.45,118.45,118.45,118.45,120.05,120.05,120.05,120.05,120.05,120.05,135.0,138.85,138.85,140.75,140.75,140.75
2023-09-13,IOLCP,104.3,958,100000.0,99919.4,-1820.2,-1.8217,3,102.4,87.7869,14.16,1660.5,13.6166,0.9588,91.8,105.3,105.35,14:30,90.6,09:15,106.4,09:15,100.75,09:15,14.7603,14.7059,0.3774,-3.7736,90.6,90.6,90.6,90.6,90.6,90.6,99.4,99.4,99.4,103.25,104.8,105.35,100.75,100.75,100.75,100.75,100.75,100.75,106.4,106.4,106.4,106.4,106.4,106.4
2023-09-13,NIITLTD,140.75,710,100000.0,99932.5,-1384.5,-1.3854,3,138.8,117.0079,11.92,4391.5,16.3223,0.0,121.0,140.75,140.75,12:30,120.05,09:15,154.8,09:15,128.35,15:15,16.3223,16.3223,3.2,-13.4,120.05,120.05,120.05,120.05,120.05,120.05,135.0,138.85,138.85,140.75,140.75,140.75,140.4,140.4,140.4,140.4,140.4,128.7,154.8,154.8,154.8,154.8,154.8,154.8
2023-09-13,PDSL,462.8,216,100000.0,99964.8,-1198.8,-1.1992,3,457.25,413.2399,8.78,4348.8,11.5181,0.9723,415.0,467.3,485.0,15:00,415.0,09:15,482.4,09:15,440.0,15:00,16.8675,12.6024,0.7098,-4.3841,415.0,415.0,415.0,415.0,415.0,415.0,439.7,475.75,475.75,475.75,475.75,485.0,460.05,460.05,460.05,456.35,453.0,440.0,482.4,482.4,482.4,482.4,482.4,482.4
2023-09-14,AVANTIFEED,460.05,217,100000.0,99830.85,-1670.9,-1.6737,3,452.35,429.4676,20.64,4624.9,4.9264,-0.5543,438.45,457.5,487.95,11:30,437.0,09:15,463.45,09:15,450.05,12:30,11.2898,4.3449,1.4114,-0.4376,437.0,437.0,437.0,437.0,437.0,437.0,459.85,466.95,487.95,487.95,487.95,487.95,453.25,453.25,452.0,450.05,450.05,450.05,463.45,463.45,463.45,463.45,463.45,463.45
2023-09-14,DALMIASUG,460.95,216,100000.0,99565.2,561.6,0.5641,3,463.55,425.7545,12.58,2735.3,6.4673,0.2278,432.95,462.0,485.0,12:15,432.95,09:15,476.9,09:15,458.85,14:30,12.0222,6.7098,1.0917,-1.3567,432.95,432.95,432.95,432.95,432.95,432.95,482.0,482.0,482.0,485.0,485.0,485.0,461.0,461.0,461.0,460.5,460.5,458.85,476.9,476.9,476.9,476.9,476.9,476.9
2023-09-14,DWARKESH,101.8,982,100000.0,99967.6,1522.1,1.5226,3,103.35,93.2065,8.89,1607.2,6.0417,1.2279,96.0,103.05,104.0,12:30,95.3,09:15,105.0,09:15,100.65,11:30,8.3333,7.3437,1.0101,-0.6734,95.3,95.3,95.3,95.3,95.3,95.3,97.2,102.7,103.0,104.0,104.0,104.0,101.9,101.9,100.65,100.65,100.65,100.65,105.0,105.0,105.0,105.0,105.0,105.0
2023-09-15,RBA,127.65,783,100000.0,99949.95,-2349.0,-2.3502,2,124.65,121.1291,28.07,4455.8,-4.7743,0.235,134.05,127.95,137.7,09:45,127.0,15:15,131.0,09:15,123.0,15:15,2.7229,-4.5505,0.3831,-4.0996,129.25,129.05,129.05,129.05,129.05,127.2,137.7,137.7,137.7,137.7,137.7,137.7,128.35,126.3,126.3,126.3,123.05,123.05,131.0,131.0,131.0,131.0,131.0,131.0
2023-09-15,STAR,494.3,202,100000.0,99848.6,-1151.4,-1.1531,2,488.6,468.613,15.87,2585.8,1.0838,-0.2832,489.0,492.9,522.75,09:45,480.1,09:15,498.4,09:15,483.1,15:15,6.9018,0.7975,1.1056,-1.8156,480.1,480.1,480.1,480.1,480.1,480.1,522.75,522.75,522.75,522.75,522.75,522.75,488.2,485.0,485.0,485.0,485.0,485.0,498.4,498.4,498.4,498.4,498.4,498.4
2023-09-18,DYNAMATECH,4112.05,24,100000.0,98689.2,8392.8,8.5043,1,4461.75,3853.424,9.73,1751.8,4.3045,0.9229,3942.35,4150.0,4290.0,11:45,3940.0,09:15,4500.0,15:15,4137.0,09:30,8.8183,5.2672,8.4337,8.3843,3940.0,3940.0,3940.0,3940.0,3940.0,3940.0,4119.0,4249.95,4290.0,4290.0,4290.0,4290.0,4137.0,4137.0,4137.0,4137.0,4137.0,4137.0,4295.0,4295.0,4295.0,4295.0,4295.0,4489.85
2023-09-20,AGI,870.35,114,100000.0,99219.9,-153.9,-0.1551,1,869.0,746.2431,25.3,2094.9,15.2781,0.3964,755.0,873.8,893.8,14:45,753.05,09:15,890.0,09:15,858.85,12:45,18.3841,15.7351,1.1364,0.0,753.05,753.05,753.05,753.05,753.05,753.05,878.0,884.4,887.85,887.85,887.85,893.8,865.0,865.0,865.0,858.85,858.85,858.85,890.0,890.0,890.0,890.0,890.0,890.0
2023-09-21,DCAL,169.5,589,100000.0,99835.5,176.7,0.177,4,169.8,155.0628,13.58,1955.9,9.3901,0.236,154.95,169.9,179.2,13:00,154.1,09:15,174.2,09:15,163.8,15:15,15.6502,9.6483,2.5309,-0.7946,154.1,154.1,154.1,154.1,154.1,154.1,163.4,166.95,175.4,179.2,179.2,179.2,166.55,166.5,166.5,166.5,166.5,166.5,174.2,174.2,174.2,174.2,174.2,174.2
2023-09-21,HATHWAY,19.75,5063,100000.0,99994.25,-2784.65,-2.7848,4,19.2,18.5211,10.23,2292.3,4.7745,1.7722,18.85,20.1,21.7,10:30,18.75,09:15,21.15,09:15,19.05,12:45,15.1194,6.6313,3.1707,-5.8537,18.75,18.75,18.75,18.75,18.75,18.75,20.65,21.7,21.7,21.7,21.7,21.7,19.2,19.15,19.15,19.05,19.05,19.05,21.15,21.15,21.15,21.15,21.15,21.15
2023-09-21,NAVA,224.1,446,100000.0,99948.6,-512.9,-0.5132,4,222.95,206.1074,11.78,3163.9,8.8128,0.4016,205.95,225.0,236.85,12:45,205.45,09:15,232.5,09:15,220.25,09:15,15.0036,9.2498,2.9216,-1.6158,205.45,205.45,205.45,205.45,205.45,205.45,224.75,233.1,234.8,236.85,236.85,236.85,220.25,220.25,220.25,220.25,220.25,220.25,232.5,232.5,232.5,232.5,232.5,232.5
2023-09-21,PFOCUS,94.45,1058,100000.0,99928.1,2592.1,2.594,4,96.9,81.6576,8.81,2364.8,11.643,-0.4764,84.6,94.0,96.45,14:30,84.05,09:15,101.75,09:15,93.75,09:15,14.0071,11.1111,8.4755,5.5437,84.05,84.05,84.05,84.05,84.05,84.05,87.75,88.9,89.4,89.7,95.8,96.45,93.75,93.75,93.75,93.75,93.75,93.75,101.75,101.75,101.75,101.75,101.75,101.75
2023-09-25,IMFA,429.0,233,100000.0,99957.0,-1607.7,-1.6084,2,422.1,390.3707,14.47,1537.4,9.817,0.1166,390.65,429.5,443.5,13:00,387.0,09:15,437.0,09:15,415.05,13:00,13.5287,9.945,1.6279,-2.093,387.0,387.0,387.0,387.0,387.0,387.0,403.05,408.6,416.6,443.5,443.5,443.5,421.0,421.0,418.3,415.05,415.05,415.05,437.0,437.0,437.0,437.0,437.0,437.0
2023-09-25,WONDERLA,687.95,145,100000.0,99752.75,-1986.5,-1.9914,2,674.25,636.0261,9.99,2422.2,7.4922,0.8794,640.0,694.0,720.0,14:00,629.7,09:15,694.45,09:15,670.0,15:00,12.5,8.4375,0.9448,-1.737,629.7,629.7,629.7,629.7,629.7,629.7,645.0,645.0,645.0,718.7,720.0,720.0,672.1,672.1,672.1,672.1,672.1,670.0,694.45,694.45,694.45,694.45,694.45,694.45
2023-09-26,DIVGIITTS,1050.0,95,100000.0,99750.0,104.5,0.1048,1,1051.1,947.8255,7.9,2013.7,10.5263,0.0,950.0,1050.0,1096.4,13:15,950.0,09:15,1074.9,14:45,1020.4,10:45,15.4105,10.5263,2.3714,0.7619,950.0,950.0,950.0,950.0,950.0,950.0,1006.35,1044.0,1044.0,1047.8,1096.4,1096.4,1027.8,1020.4,1020.4,1020.4,1020.4,1020.4,1051.95,1051.95,1051.95,1051.95,1051.95,1074.9
2023-09-27,GRAVITA,926.8,107,100000.0,99167.6,-342.4,-0.3453,3,923.6,808.4143,11.45,3345.9,13.7178,-0.5988,815.0,921.25,964.4,14:30,815.0,09:15,941.25,11:15,905.75,09:15,18.3313,13.0368,3.0998,0.4984,815.0,815.0,815.0,815.0,815.0,815.0,839.75,859.25,872.7,914.0,924.85,964.4,905.75,905.75,905.75,905.75,905.75,905.75,934.0,937.95,941.25,941.25,941.25,941.25
2023-09-27,ORCHPHARMA,535.25,186,100000.0,99556.5,-1460.1,-1.4666,3,527.4,509.4351,15.97,1564.3,4.8996,0.0,510.25,535.25,535.25,14:30,510.25,09:15,544.0,09:15,508.5,11:00,4.8996,4.8996,2.4482,-1.1394,510.25,510.25,510.25,510.25,510.25,510.25,525.0,525.0,525.0,525.0,525.0,535.25,527.0,508.5,508.5,508.5,508.5,508.5,544.0,544.0,544.0,544.0,544.0,544.0
2023-09-27,UJJIVANSFB,54.0,1851,100000.0,99954.0,2128.65,2.1296,3,55.15,50.0229,7.96,4935.4,7.3559,1.8519,50.3,55.0,55.0,15:15,50.15,09:15,56.65,09:15,54.3,15:15,9.3439,9.3439,1.7969,-0.7188,50.15,50.15,50.15,50.15,50.15,50.15,53.85,53.85,53.85,53.85,53.85,54.2,55.2,55.2,55.2,55.0,54.6,54.6,56.65,56.65,56.65,56.65,56.65,56.65
2023-09-28,PILANIINVS,2405.0,41,100000.0,98605.0,-621.15,-0.6299,1,2389.85,2212.6236,8.03,1792.3,7.6544,-1.2474,2234.0,2375.0,2475.0,13:00,2230.0,09:15,2448.55,09:15,2375.0,15:15,10.7878,6.3115,1.5975,-0.9564,2230.0,2230.0,2230.0,2230.0,2230.0,2230.0,2445.6,2445.6,2445.6,2475.0,2475.0,2475.0,2386.0,2378.0,2378.0,2378.0,2378.0,2378.0,2448.55,2448.55,2448.55,2448.55,2448.55,2448.55
2023-09-29,PURVA,130.9,763,100000.0,99876.7,-457.8,-0.4584,1,130.3,119.4996,13.06,1549.8,9.2199,0.8403,119.85,132.0,136.45,12:45,119.85,09:15,135.55,09:15,126.7,15:00,13.8506,10.1377,3.1583,-2.5114,119.85,119.85,119.85,119.85,119.85,119.85,126.5,131.5,134.5,136.45,136.45,136.45,130.15,130.15,130.1,130.1,130.1,126.7,135.55,135.55,135.55,135.55,135.55,135.55
2023-10-03,HEIDELBERG,191.5,522,100000.0,99963.0,-2061.9,-2.0627,1,187.55,179.1156,8.98,3647.3,2.5435,-0.7833,186.75,190.0,194.8,12:30,182.4,09:30,191.1,09:15,186.55,09:15,4.3106,1.7403,2.1379,0.3207,182.4,182.4,182.4,182.4,182.4,182.4,187.9,190.4,191.0,194.8,194.8,194.8,186.55,186.55,186.55,186.55,186.55,186.55,191.1,191.1,191.1,191.1,191.1,191.1
2023-10-04,BBOX,209.8,476,100000.0,99864.8,2808.4,2.8122,2,215.7,196.9041,16.68,1567.4,5.9864,2.2402,197.95,214.5,224.0,11:15,197.95,09:15,222.65,09:15,213.0,15:00,13.1599,8.3607,2.8406,-0.4157,197.95,197.95,197.95,197.95,197.95,197.95,209.0,218.0,224.0,224.0,224.0,224.0,214.95,214.05,214.05,214.05,214.05,213.0,222.65,222.65,222.65,222.65,222.65,222.65
2023-10-04,MPSLTD,1625.0,61,100000.0,99125.0,4053.45,4.0892,2,1691.45,1510.7544,10.15,1816.5,7.7443,1.5385,1508.2,1650.0,1679.0,10:00,1488.7,09:15,1739.0,09:45,1621.0,09:15,11.3248,9.4019,4.8854,3.7998,1488.7,1488.7,1488.7,1488.7,1488.7,1488.7,1679.0,1679.0,1679.0,1679.0,1679.0,1679.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1739.0,1739.0,1739.0,1739.0,1739.0,1739.0
2023-10-05,SHAREINDIA,276.35,361,100000.0,99762.35,1714.75,1.7188,2,281.1,258.5173,8.61,3445.0,-0.9498,-0.0543,279.0,276.2,279.0,09:15,268.4,09:30,281.6,15:00,275.25,09:15,0.0,-1.0036,0.7153,-0.1431,268.4,268.4,268.4,268.4,268.4,268.4,279.0,279.0,279.0,279.0,279.0,279.0,275.25,275.25,275.25,275.25,275.25,275.25,279.6,279.6,279.6,279.6,281.0,281.6
2023-10-05,SIS,479.45,208,100000.0,99725.6,-1580.8,-1.5851,2,471.85,439.5552,14.28,4672.8,8.6819,-0.9281,441.15,475.0,485.5,15:00,441.15,09:15,478.0,09:15,460.45,09:15,10.0533,7.6731,0.6316,-0.2526,441.15,441.15,441.15,441.15,441.15,441.15,473.3,473.3,476.0,476.0,476.0,485.5,460.45,460.45,460.45,460.45,460.45,460.45,478.0,478.0,478.0,478.0,478.0,478.0
2023-10-09,CARERATING,941.05,106,100000.0,99751.3,4754.1,4.766,1,985.9,854.014,8.76,1907.9,11.6046,-1.1742,843.2,930.0,952.7,15:00,841.1,09:15,1003.35,14:30,914.0,09:15,12.9862,10.2941,7.3216,3.6581,841.1,841.1,841.1,841.1,841.1,841.1,894.4,899.0,908.0,939.0,939.0,952.7,914.0,914.0,914.0,914.0,914.0,914.0,950.0,987.45,988.95,988.95,988.95,1003.35
2023-10-11,JKTYRE,311.85,320,100000.0,99792.0,-592.0,-0.5932,3,310.0,269.8658,13.49,3816.6,14.5244,-1.1063,272.3,308.4,314.95,15:00,272.3,09:15,316.85,12:00,305.0,11:15,15.6629,13.2574,2.8734,1.1364,272.3,272.3,272.3,272.3,272.3,272.3,290.95,290.95,294.6,305.6,309.7,314.95,305.3,305.3,305.0,305.0,305.0,305.0,313.8,313.8,316.85,316.85,316.85,316.85
2023-10-11,MIDHANI,455.8,219,100000.0,99820.2,-2354.25,-2.3585,3,445.05,407.9566,14.66,3459.2,11.1707,0.2413,410.0,456.9,476.7,11:45,410.0,09:15,463.4,11:00,442.5,13:45,16.2683,11.439,2.0705,-1.9383,410.0,410.0,410.0,410.0,410.0,410.0,438.4,458.4,476.7,476.7,476.7,476.7,445.6,445.6,445.6,445.6,442.5,442.5,457.4,463.4,463.4,463.4,463.4,463.4
2023-10-11,SHARDACROP,442.85,225,100000.0,99641.25,-1451.25,-1.4565,3,436.4,418.6464,21.66,4418.1,5.6921,-0.1919,419.0,442.0,459.1,10:00,419.0,09:15,444.3,09:15,433.85,10:30,9.5704,5.4893,0.203,-1.0938,419.0,419.0,419.0,419.0,419.0,419.0,459.1,459.1,459.1,459.1,459.1,459.1,435.35,433.85,433.85,433.85,433.85,433.85,444.3,444.3,444.3,444.3,444.3,444.3
2023-10-12,MMTC,70.6,1416,100000.0,99969.6,6088.8,6.0907,2,74.9,58.9521,8.12,4185.0,18.9553,0.0,59.35,70.6,70.6,13:45,58.75,09:15,79.95,13:00,70.6,09:15,18.9553,18.9553,12.7645,5.8533,58.75,58.75,58.75,58.75,58.75,58.75,64.4,69.4,69.4,70.35,70.6,70.6,70.6,70.6,70.6,70.6,70.6,70.6,79.7,79.7,79.7,79.95,79.95,79.95
2023-10-12,MOIL,249.7,400,100000.0,99880.0,680.0,0.6808,2,251.4,229.5327,22.59,2893.6,6.4819,-1.0813,234.5,247.0,265.1,09:45,234.5,09:15,254.2,11:15,242.0,09:15,13.049,5.3305,3.7339,2.6321,234.5,234.5,234.5,234.5,234.5,234.5,265.1,265.1,265.1,265.1,265.1,265.1,242.0,242.0,242.0,242.0,242.0,242.0,253.65,253.95,254.2,254.2,254.2,254.2
2023-10-13,AGI,1055.6,94,100000.0,99226.4,-3346.4,-3.3725,4,1020.0,925.5647,7.55,2094.9,9.3886,1.1747,965.0,1068.0,1089.0,15:15,956.0,09:15,1080.95,09:15,1014.8,15:15,12.8497,10.6736,0.5535,-4.2791,956.0,956.0,956.0,956.0,956.0,956.0,1016.95,1039.9,1059.9,1074.9,1079.9,1079.9,1034.7,1031.0,1030.05,1030.05,1026.05,1016.05,1080.95,1080.95,1080.95,1080.95,1080.95,1080.95
2023-10-13,JAGRAN,112.0,892,100000.0,99904.0,5887.2,5.8929,4,118.6,105.7938,7.93,1912.8,5.2137,0.1339,106.45,112.15,113.8,15:00,105.55,09:15,121.2,11:45,110.25,09:30,6.9047,5.3546,6.7841,3.9648,105.55,105.55,105.55,105.55,105.55,105.55,110.5,110.9,110.9,112.0,113.3,113.8,110.25,110.25,110.25,110.25,110.25,110.25,115.8,118.3,121.2,121.2,121.2,121.2
2023-10-13,JAICORPLTD,286.1,349,100000.0,99848.9,6945.1,6.9556,4,306.0,238.2293,8.47,2472.4,20.8193,0.0,236.8,286.1,286.1,12:15,236.1,09:15,322.8,09:45,295.0,09:15,20.8193,20.8193,9.4237,3.5763,236.1,236.1,236.1,236.1,236.1,236.1,260.75,269.0,284.65,286.1,286.1,286.1,295.0,295.0,295.0,295.0,295.0,295.0,322.8,322.8,322.8,322.8,322.8,322.8
2023-10-13,KSCL,631.35,158,100000.0,99753.3,55.3,0.0554,4,631.7,591.1761,7.16,2672.8,6.7371,0.8078,591.5,636.45,661.0,09:30,591.3,09:15,642.0,10:30,625.0,11:45,11.7498,7.5993,1.6547,-0.7125,591.3,591.3,591.3,591.3,591.3,591.3,661.0,661.0,661.0,661.0,661.0,661.0,625.05,625.05,625.0,625.0,625.0,625.0,639.85,642.0,642.0,642.0,642.0,642.0
2023-10-16,GSFC,203.35,351,71428.57,71375.85,1755.0,2.4588,7,208.35,186.6609,17.24,4741.9,8.3378,0.9098,187.7,205.2,214.25,11:30,187.15,09:15,213.9,09:15,205.6,13:00,14.1449,9.3234,3.1092,0.0723,187.15,187.15,187.15,187.15,187.15,187.15,203.6,207.2,214.25,214.25,214.25,214.25,207.05,207.05,207.05,205.6,205.6,205.6,213.9,213.9,213.9,213.9,213.9,213.9
2023-10-16,ITDC,469.4,152,71428.57,71348.8,4742.4,6.6468,7,500.6,391.3686,32.48,2531.9,19.2884,0.0,393.5,469.4,469.4,13:45,387.8,09:15,511.6,09:30,463.0,09:15,19.2884,19.2884,6.3617,1.58,387.8,387.8,387.8,387.8,387.8,387.8,422.55,453.4,453.4,464.8,469.4,469.4,463.0,463.0,463.0,463.0,463.0,463.0,511.6,511.6,511.6,511.6,511.6,511.6
2023-10-16,JAICORPLTD,306.6,232,71428.57,71131.2,3108.8,4.3705,7,320.0,286.1,7.24,2472.4,3.9322,-0.3425,295.0,305.55,322.8,09:45,295.0,09:15,334.45,15:00,307.55,09:15,9.4237,3.5763,7.9567,5.3583,295.0,295.0,295.0,295.0,295.0,295.0,322.8,322.8,322.8,322.8,322.8,322.8,307.55,307.55,307.55,307.55,307.55,307.55,327.35,327.35,327.35,327.35,327.35,334.45
2023-10-16,MSTCLTD,504.35,141,71428.57,71113.35,-1353.6,-1.9034,7,494.75,456.0487,12.76,1780.4,6.8538,0.5056,472.0,506.9,533.0,10:00,465.55,09:15,515.0,09:15,492.05,13:30,12.9237,7.3941,0.7729,-2.8471,465.55,465.55,465.55,465.55,465.55,465.55,533.0,533.0,533.0,533.0,533.0,533.0,502.15,501.15,495.25,495.25,492.05,492.05,515.0,515.0,515.0,515.0,515.0,515.0
2023-10-16,STARCEMENT,173.95,410,71428.57,71319.5,574.0,0.8048,7,175.35,163.1899,7.38,4613.0,5.5202,1.4085,164.85,176.4,176.4,14:45,163.4,09:15,180.5,09:45,170.5,15:15,7.0064,7.0064,1.4045,-3.0056,163.4,163.4,163.4,163.4,163.4,163.4,166.9,171.5,172.0,172.0,172.7,176.4,176.05,175.05,175.05,175.05,172.5,172.5,180.5,180.5,180.5,180.5,180.5,180.5
2023-10-16,TIIL,2207.5,32,71428.57,70640.0,272.0,0.3851,7,2216.0,2045.5032,7.0,2789.5,6.9266,1.9298,2064.5,2250.1,2318.75,13:15,2026.6,09:15,2263.1,09:15,2205.1,10:15,12.3153,8.9901,1.482,0.222,2026.6,2026.6,2026.6,2026.6,2026.6,2026.6,2073.0,2098.0,2123.25,2288.0,2318.75,2318.75,2206.7,2205.1,2205.1,2205.1,2205.1,2205.1,2263.1,2263.1,2263.1,2263.1,2263.1,2263.1
2023-10-16,VAKRANGEE,20.6,3467,71428.57,71420.2,4333.75,6.068,7,21.85,17.1567,9.85,1695.2,19.7674,0.0,17.2,20.6,20.6,10:30,17.2,09:15,22.5,09:45,20.85,09:15,19.7674,19.7674,6.8884,1.6627,17.2,17.2,17.2,17.2,17.2,17.2,19.5,20.6,20.6,20.6,20.6,20.6,20.85,20.85,20.85,20.85,20.85,20.85,22.5,22.5,22.5,22.5,22.5,22.5
2023-10-17,INOXWIND,54.7,1523,83333.33,83308.1,-685.35,-0.8227,6,54.25,50.915,7.41,2639.7,7.045,-0.1828,51.1,54.6,56.95,12:45,51.1,09:15,55.4,09:15,53.4,12:00,11.4481,6.8493,0.7273,-0.7273,51.1,51.1,51.1,51.1,51.1,51.1,53.1,54.6,55.0,56.95,56.95,56.95,54.05,53.55,53.4,53.4,53.4,53.4,55.4,55.4,55.4,55.4,55.4,55.4
2023-10-17,ITDC,494.0,168,83333.33,82992.0,-5090.4,-6.1336,6,463.7,469.4,14.62,2531.9,2.7027,-1.0931,481.0,488.6,511.6,09:30,463.0,09:15,496.6,09:15,454.5,10:45,6.3617,1.58,0.7302,-6.3996,463.0,463.0,463.0,463.0,463.0,463.0,511.6,511.6,511.6,511.6,511.6,511.6,483.0,454.5,454.5,454.5,454.5,454.5,496.6,496.6,496.6,496.6,496.6,496.6
2023-10-17,NEWGEN,519.5,160,83333.33,83120.0,7760.0,9.3359,6,568.0,466.4507,9.33,3152.9,11.123,0.8277,467.5,523.8,530.0,14:00,463.0,09:15,587.5,09:30,531.1,09:15,13.369,12.0428,7.7982,2.1101,463.0,463.0,463.0,463.0,463.0,463.0,471.05,474.75,478.5,480.9,530.0,530.0,531.1,531.1,531.1,531.1,531.1,531.1,587.5,587.5,587.5,587.5,587.5,587.5
2023-10-17,SOTL,362.3,230,83333.33,83329.0,1069.5,1.2835,6,366.95,333.1702,19.44,1638.0,5.3198,0.1104,344.0,362.7,389.0,12:45,343.0,09:15,378.55,10:30,360.15,12:45,13.0814,5.436,3.429,0.0546,343.0,343.0,343.0,343.0,343.0,343.0,363.0,363.0,366.0,389.0,389.0,389.0,362.8,362.8,362.8,360.15,360.15,360.15,372.0,378.55,378.55,378.55,378.55,378.55
2023-10-17,VAKRANGEE,21.8,3822,83333.33,83319.6,-6306.3,-7.5688,6,20.15,20.6,11.78,1695.2,3.5629,-1.8349,21.05,21.4,22.5,09:45,20.85,09:15,21.8,09:15,19.6,15:15,6.8884,1.6627,0.6928,-7.8522,20.85,20.85,20.85,20.85,20.85,20.85,22.5,22.5,22.5,22.5,22.5,22.5,20.7,20.0,19.95,19.95,19.95,19.95,21.8,21.8,21.8,21.8,21.8,21.8
2023-10-17,WABAG,507.5,164,83333.33,83230.0,-360.8,-0.4335,6,505.3,445.7199,15.52,2188.5,7.9787,0.2759,470.0,508.9,509.0,15:15,466.65,09:15,513.0,09:15,495.5,15:15,8.2979,8.2766,0.776,-1.876,466.65,466.65,466.65,466.65,466.65,466.65,484.35,495.0,495.0,495.0,507.0,508.7,501.0,501.0,501.0,501.0,501.0,501.0,513.0,513.0,513.0,513.0,513.0,513.0
2023-10-18,AARTIDRUGS,556.0,179,100000.0,99524.0,-1915.3,-1.9245,4,545.3,524.1382,10.57,3127.6,5.9148,-0.036,524.95,555.8,568.9,09:30,524.95,09:15,559.5,09:15,538.2,09:45,8.3722,5.8768,0.0894,-2.415,524.95,524.95,524.95,524.95,524.95,524.95,568.9,568.9,568.9,568.9,568.9,568.9,538.2,538.2,538.2,538.2,538.2,538.2,559.5,559.5,559.5,559.5,559.5,559.5
2023-10-18,ASTRAMICRO,479.45,208,100000.0,99725.6,1227.2,1.2306,4,485.35,448.2804,9.31,1946.2,1.9781,-0.0834,470.15,479.05,513.8,09:45,470.15,09:15,494.8,15:15,476.6,09:15,9.2843,1.893,3.2985,2.2547,470.15,470.15,470.15,470.15,470.15,470.15,513.8,513.8,513.8,513.8,513.8,513.8,476.6,476.6,476.6,476.6,476.6,476.6,486.65,486.65,486.65,486.65,490.0,490.0
2023-10-18,ORIENTCEM,204.25,489,100000.0,99878.25,391.2,0.3917,4,205.05,189.2001,15.71,2252.5,4.7436,-0.2693,195.0,203.7,216.5,10:15,195.0,09:15,209.65,09:15,202.4,09:15,11.0256,4.4615,2.7193,0.6124,195.0,195.0,195.0,195.0,195.0,195.0,214.35,216.5,216.5,216.5,216.5,216.5,202.4,202.4,202.4,202.4,202.4,202.4,209.65,209.65,209.65,209.65,209.65,209.65
2023-10-18,PRICOLLTD,350.05,285,100000.0,99764.25,541.5,0.5428,4,351.95,337.6883,23.66,2526.0,3.5651,0.8427,338.0,353.0,385.7,12:15,337.9,09:15,362.8,09:30,350.0,15:15,14.1124,4.4379,3.0975,-0.0284,337.9,337.9,337.9,337.9,337.9,337.9,362.7,374.5,379.0,385.7,385.7,385.7,351.8,350.05,350.05,350.05,350.05,350.05,362.8,362.8,362.8,362.8,362.8,362.8
2023-10-19,SEAMECLTD,719.0,139,100000.0,99941.0,-284.95,-0.2851,2,716.95,641.4107,22.54,1512.9,11.6546,-0.8484,643.95,712.9,739.0,15:00,637.35,10:30,734.0,09:45,704.05,09:15,14.7605,10.7074,1.8031,-0.6727,640.0,637.35,637.35,637.35,637.35,637.35,655.0,655.0,691.65,723.8,737.0,739.0,704.05,704.05,704.05,704.05,704.05,704.05,734.0,734.0,734.0,734.0,734.0,734.0
